Feature,Importance
Feature_1567,4.110280206770153e-05
Feature_17754,3.964298588091316e-05
Feature_38992,3.6380450516439733e-05
Feature_38995,3.554457000054097e-05
Feature_17752,3.423000103357647e-05
Feature_16916,3.3641537364329675e-05
Feature_17756,3.303581340022757e-05
Feature_17750,3.2015573099797034e-05
Feature_28370,3.11466252763835e-05
Feature_16899,3.071949147998957e-05
Feature_17671,3.0591423562276757e-05
Feature_16866,3.030416154696218e-05
Feature_38993,3.012149533414579e-05
Feature_17757,2.9118639678791617e-05
Feature_16932,2.8337765173641974e-05
Feature_16891,2.7638177143160555e-05
Feature_17713,2.7180478981397267e-05
Feature_16921,2.661643329272673e-05
Feature_16886,2.5953985581424e-05
Feature_25773,2.57103463397722e-05
Feature_16885,2.558364369687064e-05
Feature_25774,2.530949298602001e-05
Feature_16864,2.5053195548354106e-05
Feature_16879,2.464142916641335e-05
Feature_16913,2.4229243783381256e-05
Feature_16912,2.382195825744651e-05
Feature_16930,2.30815261363585e-05
Feature_17660,2.123462298933051e-05
Feature_38991,2.1108758321006122e-05
Feature_39002,2.1070514954070057e-05
Feature_25784,2.0407284726961876e-05
Feature_16992,1.9841344050608995e-05
Feature_16958,1.9682464191713997e-05
Feature_16875,1.948391036869088e-05
Feature_17389,1.921055216864955e-05
Feature_16923,1.8593195718535484e-05
Feature_17662,1.8019991811993412e-05
Feature_16888,1.7833253279786088e-05
Feature_25779,1.751077935824746e-05
Feature_17654,1.740325763379889e-05
Feature_17764,1.721667542166153e-05
Feature_16874,1.6885413018968867e-05
Feature_17760,1.5956990399313482e-05
Feature_25775,1.580126054423652e-05
Feature_17767,1.5530315727693944e-05
Feature_25768,1.5122851217681214e-05
Feature_17762,1.5035481094935947e-05
Feature_17763,1.4849758597522159e-05
Feature_15282,1.4719770335693186e-05
Feature_16898,1.4683391518159362e-05
Feature_16890,1.4251792385095816e-05
Feature_17698,1.3522198193755499e-05
Feature_25789,1.3486251593802504e-05
Feature_17665,1.3364906957801236e-05
Feature_4674,1.3155100879258997e-05
Feature_17758,1.28464744223766e-05
Feature_17652,1.2762501551959748e-05
Feature_16902,1.2755545133627625e-05
Feature_25769,1.2667614486628704e-05
Feature_16926,1.2640594696464871e-05
Feature_25767,1.2584999461510363e-05
Feature_8160,1.2551054911244745e-05
Feature_16880,1.2422446691638003e-05
Feature_25780,1.2394254146482298e-05
Feature_25782,1.2365880292301387e-05
Feature_25781,1.2245930278118899e-05
Feature_17722,1.2039243985126529e-05
Feature_17668,1.2001570671129144e-05
Feature_1519,1.1779957207114995e-05
Feature_17402,1.1772873145224124e-05
Feature_16894,1.1707882624614255e-05
Feature_16996,1.1595183205165678e-05
Feature_16914,1.1215388195036427e-05
Feature_39003,1.115565003970268e-05
Feature_1544,1.1084992379541453e-05
Feature_17677,1.086582610201123e-05
Feature_16872,1.0671719682466948e-05
Feature_25785,1.0402380370834285e-05
Feature_25790,1.028646194804093e-05
Feature_16906,1.0193886774879958e-05
Feature_25791,9.919407431767855e-06
Feature_17712,9.906642948097382e-06
Feature_17766,9.888310686108047e-06
Feature_17663,9.79737396524103e-06
Feature_16892,9.775283293431237e-06
Feature_25783,9.760735562469186e-06
Feature_17672,9.74899512312598e-06
Feature_38994,9.748946889727799e-06
Feature_17736,9.68659356828012e-06
Feature_17727,9.64963606471894e-06
Feature_1511,9.619009640364018e-06
Feature_25787,9.590276304230953e-06
Feature_1539,9.55474249283095e-06
Feature_17685,9.252708204829006e-06
Feature_17039,9.167524422662922e-06
Feature_17020,9.134209902402682e-06
Feature_17724,9.058942284890628e-06
Feature_16983,9.008351783085913e-06
Feature_17005,8.957284476504677e-06
Feature_16908,8.626161480816667e-06
Feature_17052,8.618098084136329e-06
Feature_25777,8.582557103560896e-06
Feature_25800,8.552548298890454e-06
Feature_25772,8.521468048901208e-06
Feature_27353,8.497701101837686e-06
Feature_16922,8.366329939609174e-06
Feature_1530,8.360645613984662e-06
Feature_39004,8.358340527472179e-06
Feature_25875,8.270963641771414e-06
Feature_16884,8.262814213958876e-06
Feature_25770,8.25842319816652e-06
Feature_25786,8.244215502034694e-06
Feature_1512,8.172377905911804e-06
Feature_17741,8.100068054467271e-06
Feature_25778,8.000716198453699e-06
Feature_25971,7.980989670721296e-06
Feature_1536,7.937415076812174e-06
Feature_17043,7.82381955551256e-06
Feature_16873,7.77903208538013e-06
Feature_16953,7.706610469445637e-06
Feature_17343,7.703126343570528e-06
Feature_16998,7.426160458287576e-06
Feature_16997,7.339619212742847e-06
Feature_17655,7.3375314243379874e-06
Feature_17349,7.238479435860181e-06
Feature_1562,7.196775806893583e-06
Feature_16927,7.082080924208276e-06
Feature_13427,7.050305808825069e-06
Feature_25771,7.042878065959824e-06
Feature_16949,6.994391943503811e-06
Feature_1520,6.994030869973395e-06
Feature_16985,6.886859931539866e-06
Feature_16959,6.821788168643464e-06
Feature_17200,6.819009447247211e-06
Feature_17725,6.774452816221033e-06
Feature_17464,6.742054148017397e-06
Feature_17004,6.698491872160621e-06
Feature_16971,6.65917737195101e-06
Feature_1510,6.598812999762366e-06
Feature_16961,6.593371653891776e-06
Feature_1506,6.5525813713124485e-06
Feature_16871,6.543969362653313e-06
Feature_25788,6.530590929352369e-06
Feature_1515,6.483659813524451e-06
Feature_25793,6.459640969289334e-06
Feature_1543,6.454864653026792e-06
Feature_1523,6.236100777737205e-06
Feature_17661,6.221577535695825e-06
Feature_16946,6.15702244217825e-06
Feature_36133,6.11341993531361e-06
Feature_1547,6.073859022579484e-06
Feature_1518,6.042895191290502e-06
Feature_1557,6.031874878024677e-06
Feature_1540,5.989898341740275e-06
Feature_16919,5.9615668046016484e-06
Feature_1559,5.951666165410708e-06
Feature_1509,5.928025740981443e-06
Feature_17056,5.910424527141719e-06
Feature_16900,5.899822909918911e-06
Feature_17048,5.835351622710138e-06
Feature_16973,5.7081455059224585e-06
Feature_16987,5.642057037166006e-06
Feature_1551,5.637005662762231e-06
Feature_27876,5.619094461800619e-06
Feature_17731,5.607275545856996e-06
Feature_17395,5.58975061817203e-06
Feature_17745,5.5863784838073134e-06
Feature_16897,5.5649414208939185e-06
Feature_17017,5.561232375172079e-06
Feature_17691,5.496364634001899e-06
Feature_38999,5.472308082078009e-06
Feature_1525,5.453255030639381e-06
Feature_17680,5.443911258931184e-06
Feature_16893,5.3823583789391265e-06
Feature_1514,5.343165047200458e-06
Feature_1534,5.312967704764614e-06
Feature_17737,5.29123974962211e-06
Feature_27775,5.208245467995204e-06
Feature_16929,5.178226642142849e-06
Feature_16952,5.1051722210012695e-06
Feature_1537,5.023585056492539e-06
Feature_1560,5.00582984643296e-06
Feature_1498,4.9785222229569585e-06
Feature_16966,4.929705081526249e-06
Feature_26877,4.916115019427111e-06
Feature_17394,4.87988261325556e-06
Feature_16976,4.8633443336279905e-06
Feature_16924,4.756444737858362e-06
Feature_31769,4.730462273248511e-06
Feature_16989,4.726436103842661e-06
Feature_38406,4.724167514939047e-06
Feature_17743,4.703545210323988e-06
Feature_1552,4.643533488670322e-06
Feature_16909,4.57223008166678e-06
Feature_17723,4.517203351721673e-06
Feature_16972,4.459326886478159e-06
Feature_17735,4.391732476233274e-06
Feature_31535,4.385820421767839e-06
Feature_26010,4.351700694340407e-06
Feature_17730,4.350791412091588e-06
Feature_1541,4.3302451626197365e-06
Feature_17709,4.323506256296329e-06
Feature_25842,4.295870797674515e-06
Feature_25794,4.291585759681809e-06
Feature_25816,4.245330484575938e-06
Feature_1564,4.242900901178177e-06
Feature_17714,4.223947095337219e-06
Feature_1497,4.1901731758031904e-06
Feature_17658,4.174288363970489e-06
Feature_17740,4.161709688551533e-06
Feature_16968,4.1187390121180735e-06
Feature_1522,4.1106226434140316e-06
Feature_17742,4.079587341522252e-06
Feature_1524,4.061735348331011e-06
Feature_17537,4.043869443172296e-06
Feature_17669,4.037512279153664e-06
Feature_25940,3.99269125607133e-06
Feature_16905,3.98276947196938e-06
Feature_17719,3.9486609108053164e-06
Feature_16984,3.92542013775147e-06
Feature_1556,3.913692653295267e-06
Feature_16943,3.913132522923623e-06
Feature_16982,3.894734630875802e-06
Feature_16995,3.877152301354034e-06
Feature_16911,3.876412816523587e-06
Feature_26034,3.859235832907247e-06
Feature_1008,3.8560571302358186e-06
Feature_1549,3.852652208759895e-06
Feature_1516,3.834692421689012e-06
Feature_1550,3.761124040812024e-06
Feature_3304,3.7542195508538337e-06
Feature_17012,3.729656439754928e-06
Feature_16901,3.7268857111651665e-06
Feature_25888,3.704032086834161e-06
Feature_1533,3.68971765993302e-06
Feature_1563,3.6742669289044156e-06
Feature_16999,3.659561433282367e-06
Feature_17068,3.655166958004915e-06
Feature_1384,3.6425649271448863e-06
Feature_1508,3.630968101791589e-06
Feature_1565,3.618074624070303e-06
Feature_14654,3.58289378526643e-06
Feature_30749,3.5706318357900155e-06
Feature_38986,3.537877493195815e-06
Feature_25795,3.5245049237891633e-06
Feature_17015,3.515713649866697e-06
Feature_16964,3.459120512619975e-06
Feature_16975,3.450698109156619e-06
Feature_17699,3.450538397512059e-06
Feature_16951,3.4414932999901696e-06
Feature_17271,3.4402789923216497e-06
Feature_17003,3.4344739355199142e-06
Feature_17000,3.4162457185954566e-06
Feature_16960,3.4023670489466865e-06
Feature_1555,3.3515987219720467e-06
Feature_16948,3.34951826104287e-06
Feature_17006,3.3475958849368212e-06
Feature_17708,3.334711207717681e-06
Feature_16981,3.3331395938535575e-06
Feature_38741,3.331809213106265e-06
Feature_17467,3.3109323722594335e-06
Feature_17744,3.3091859802882453e-06
Feature_17738,3.2896055404089793e-06
Feature_17552,3.2421504880053097e-06
Feature_17710,3.159004411840031e-06
Feature_17093,3.156515520465625e-06
Feature_16979,3.1534757682768944e-06
Feature_16870,3.141657080669395e-06
Feature_15578,3.103675022772587e-06
Feature_25833,3.1025790830050638e-06
Feature_17304,3.092846506033878e-06
Feature_17707,3.0887344235121384e-06
Feature_16962,3.088038473696384e-06
Feature_38565,3.0701892172439404e-06
Feature_16954,3.045553678961783e-06
Feature_16994,3.0175194893639427e-06
Feature_38996,3.0097783820489743e-06
Feature_17686,3.003087448544847e-06
Feature_1528,3.001400714288423e-06
Feature_17687,2.9950623647495413e-06
Feature_17041,2.994984157240004e-06
Feature_30030,2.9685254509576692e-06
Feature_17373,2.9562863609567343e-06
Feature_26023,2.951463693013583e-06
Feature_16878,2.940300757196373e-06
Feature_16970,2.8954207319576874e-06
Feature_17018,2.8784081196225164e-06
Feature_24536,2.8714819891071765e-06
Feature_25857,2.855517278649988e-06
Feature_17729,2.8458556023850055e-06
Feature_17684,2.8444880292557566e-06
Feature_16980,2.8392257229194807e-06
Feature_17667,2.8231798662702407e-06
Feature_17726,2.8187507115492713e-06
Feature_35122,2.817391016830394e-06
Feature_17008,2.8089152144737547e-06
Feature_19328,2.808027033940804e-06
Feature_17007,2.805215284574837e-06
Feature_21431,2.802344650413273e-06
Feature_24046,2.788250098028758e-06
Feature_23991,2.7792647683329508e-06
Feature_27227,2.763983642136353e-06
Feature_20913,2.762205461226888e-06
Feature_17379,2.7570529847614707e-06
Feature_17010,2.726880024537707e-06
Feature_17739,2.7226574808060502e-06
Feature_5383,2.702391362055053e-06
Feature_1529,2.699001965976354e-06
Feature_1532,2.6911493788874548e-06
Feature_16601,2.677963317228934e-06
Feature_18339,2.6687829086347906e-06
Feature_1513,2.6391739686573663e-06
Feature_38238,2.635542069537515e-06
Feature_17011,2.629939176349303e-06
Feature_17013,2.62563918958518e-06
Feature_17695,2.6096860211878556e-06
Feature_17721,2.5883467451686564e-06
Feature_17717,2.5875388241621158e-06
Feature_25843,2.583179347988902e-06
Feature_16907,2.574892006164237e-06
Feature_19017,2.5591289870643995e-06
Feature_35239,2.5581951863374995e-06
Feature_16947,2.529640477013887e-06
Feature_17679,2.527272571958496e-06
Feature_1527,2.5264575402949716e-06
Feature_17718,2.509615389873498e-06
Feature_17720,2.5076459124864383e-06
Feature_17693,2.499625187777866e-06
Feature_10750,2.491479925925599e-06
Feature_38376,2.4822461984626746e-06
Feature_1561,2.467827213802179e-06
Feature_17701,2.4652239860142544e-06
Feature_17694,2.4560572928533723e-06
Feature_17678,2.452646476845921e-06
Feature_17688,2.442070255479256e-06
Feature_33432,2.440163768478467e-06
Feature_32391,2.4397281808185386e-06
Feature_17673,2.433491942524547e-06
Feature_16967,2.430188637666536e-06
Feature_1542,2.4282871645585815e-06
Feature_17051,2.4188730321897797e-06
Feature_17001,2.4103550986720548e-06
Feature_16988,2.4077233378179294e-06
Feature_17732,2.4018640440338104e-06
Feature_17692,2.3905963642955293e-06
Feature_22567,2.3869297214329894e-06
Feature_1507,2.3792866456500986e-06
Feature_15576,2.378565033942377e-06
Feature_26258,2.3750148291227673e-06
Feature_1538,2.368642909955931e-06
Feature_16977,2.368001023056594e-06
Feature_400,2.3665381061466126e-06
Feature_38988,2.3575965764457976e-06
Feature_12414,2.3538824962339853e-06
Feature_38989,2.3267069549059014e-06
Feature_17734,2.322582551392787e-06
Feature_1526,2.3154229919304805e-06
Feature_16889,2.3136240201891226e-06
Feature_17344,2.3014472101367747e-06
Feature_16990,2.2975383285363393e-06
Feature_16920,2.2911832581915313e-06
Feature_17511,2.2870855648696964e-06
Feature_17453,2.275165475185818e-06
Feature_17557,2.274526454791586e-06
Feature_1535,2.2736661535266943e-06
Feature_9595,2.2709485983080354e-06
Feature_17704,2.256899017841685e-06
Feature_16974,2.2518464708235007e-06
Feature_17683,2.2484525036356117e-06
Feature_17690,2.236938562380928e-06
Feature_17747,2.2224843475402825e-06
Feature_1558,2.21907080883799e-06
Feature_16869,2.2093475369107745e-06
Feature_2515,2.2053336412205363e-06
Feature_17261,2.179621991363993e-06
Feature_17002,2.1741314073160773e-06
Feature_17700,2.1661246568945383e-06
Feature_17711,2.160719634516469e-06
Feature_33880,2.160470633360331e-06
Feature_17681,2.155716508311242e-06
Feature_16969,2.1446068026281813e-06
Feature_17362,2.124085143014823e-06
Feature_17019,2.115544640945778e-06
Feature_17016,2.1100535915577287e-06
Feature_3970,2.100559512991376e-06
Feature_1489,2.0859805382069784e-06
Feature_4446,2.0855832924204557e-06
Feature_17675,2.0704519830223476e-06
Feature_17689,2.0552702696906716e-06
Feature_17682,2.0482918940009537e-06
Feature_2816,2.03430769038812e-06
Feature_16963,2.0129415547901276e-06
Feature_37549,2.0095878106031622e-06
Feature_17359,1.9886250156040807e-06
Feature_9028,1.974540824250067e-06
Feature_1531,1.9737416108573407e-06
Feature_15470,1.970628298012508e-06
Feature_26909,1.9681299109792287e-06
Feature_38187,1.959465793110971e-06
Feature_17258,1.9553604170803015e-06
Feature_17376,1.943975046442223e-06
Feature_3061,1.935564788702965e-06
Feature_16956,1.9346421482484467e-06
Feature_1548,1.933201520607308e-06
Feature_17451,1.9168113912503397e-06
Feature_17733,1.9091367268156013e-06
Feature_14376,1.9051104066999305e-06
Feature_22229,1.8981703519657033e-06
Feature_16931,1.8969546984863858e-06
Feature_17716,1.8930322002279635e-06
Feature_17457,1.891259930648184e-06
Feature_1545,1.8894797985506606e-06
Feature_17014,1.8864698456617454e-06
Feature_19639,1.880893276555542e-06
Feature_16867,1.877962284382089e-06
Feature_16896,1.8730175246157645e-06
Feature_17392,1.8701834926849523e-06
Feature_17706,1.8622784564500398e-06
Feature_17254,1.856844245899081e-06
Feature_15584,1.8544140111869852e-06
Feature_1553,1.8489785921549186e-06
Feature_37143,1.8294060532342968e-06
Feature_19483,1.8237641604930956e-06
Feature_22403,1.818450435750899e-06
Feature_1546,1.8183975964884983e-06
Feature_17703,1.8109869135867047e-06
Feature_17705,1.7997129419487067e-06
Feature_4221,1.7809582529802375e-06
Feature_231,1.774455691776575e-06
Feature_17429,1.7708831507149747e-06
Feature_34158,1.7708448661945946e-06
Feature_9466,1.7613567928579268e-06
Feature_17228,1.7576105829272895e-06
Feature_9858,1.7541061298159826e-06
Feature_269,1.7323670264539762e-06
Feature_87,1.7297778155779408e-06
Feature_16991,1.7269064875578183e-06
Feature_17436,1.7161644589229896e-06
Feature_22013,1.7068461347388605e-06
Feature_22648,1.6943609072027685e-06
Feature_17250,1.6919548843802734e-06
Feature_16957,1.6706712875198437e-06
Feature_23449,1.6585505287735202e-06
Feature_17479,1.6492538475699414e-06
Feature_20333,1.6440836679616494e-06
Feature_38694,1.6347595989000862e-06
Feature_1521,1.631589909483478e-06
Feature_26120,1.628345918920759e-06
Feature_26870,1.6271291890669937e-06
Feature_4799,1.6115175808854698e-06
Feature_31543,1.603983189845417e-06
Feature_31597,1.6026756334122553e-06
Feature_16993,1.600481521282074e-06
Feature_32591,1.5937774630817569e-06
Feature_18383,1.5862918944717222e-06
Feature_616,1.5852738901257442e-06
Feature_18464,1.5786335203127102e-06
Feature_22989,1.566824775448332e-06
Feature_16877,1.564860820942736e-06
Feature_38987,1.5578179112486918e-06
Feature_28132,1.549152806162475e-06
Feature_25995,1.5474551168125003e-06
Feature_4720,1.5404281687837522e-06
Feature_1554,1.5332056159358229e-06
Feature_17696,1.521003284379007e-06
Feature_17350,1.5111060796338934e-06
Feature_1343,1.502982591223872e-06
Feature_323,1.4992071746147835e-06
Feature_918,1.491045307178384e-06
Feature_600,1.4793853799288836e-06
Feature_17448,1.47058978552158e-06
Feature_17009,1.4660366947681961e-06
Feature_17432,1.466015222081231e-06
Feature_17220,1.460394744574552e-06
Feature_26044,1.4548290466235185e-06
Feature_17702,1.4444494915158184e-06
Feature_1194,1.4429050444104674e-06
Feature_19357,1.4418631249264927e-06
Feature_22307,1.4327838030624224e-06
Feature_19750,1.4234492219697108e-06
Feature_16910,1.4139290376404868e-06
Feature_13645,1.4108924477703806e-06
Feature_16978,1.4016739815471486e-06
Feature_2222,1.4013000410485003e-06
Feature_2450,1.40019783818494e-06
Feature_16918,1.3819712183465492e-06
Feature_22327,1.3763609318574065e-06
Feature_17211,1.373387425876255e-06
Feature_29523,1.367642800821389e-06
Feature_29015,1.3663527975255178e-06
Feature_13070,1.3624241259433391e-06
Feature_17480,1.3583792169697439e-06
Feature_33934,1.3578128429229277e-06
Feature_17223,1.3573537014288663e-06
Feature_16895,1.3516322379444975e-06
Feature_27556,1.3478204655832032e-06
Feature_17426,1.3449899814254928e-06
Feature_39000,1.342119172956661e-06
Feature_33390,1.3390113662766763e-06
Feature_28410,1.3375639551647722e-06
Feature_16950,1.3272757099629137e-06
Feature_15879,1.3266605986474876e-06
Feature_31084,1.3241576570527242e-06
Feature_17715,1.3211783184862203e-06
Feature_864,1.3166523983877407e-06
Feature_793,1.3088326715817461e-06
Feature_38223,1.3079361182796182e-06
Feature_17079,1.3064688750998308e-06
Feature_26260,1.298209569237642e-06
Feature_16986,1.2970678355257575e-06
Feature_35805,1.2942052372080898e-06
Feature_26713,1.2940931210700894e-06
Feature_26932,1.2913822725786327e-06
Feature_31184,1.2884787716460377e-06
Feature_17403,1.27643080035466e-06
Feature_17035,1.2756623212806963e-06
Feature_28355,1.2756031898551955e-06
Feature_39001,1.2723814667264982e-06
Feature_18593,1.2685433181337982e-06
Feature_17674,1.2677616292885689e-06
Feature_17728,1.2572469249143274e-06
Feature_28904,1.2537386637710767e-06
Feature_26845,1.2533989425031155e-06
Feature_25882,1.2454826453455672e-06
Feature_17676,1.243065332203758e-06
Feature_16945,1.2393973911989103e-06
Feature_33241,1.2333840406926138e-06
Feature_583,1.2268320978983097e-06
Feature_17506,1.22031876224185e-06
Feature_17496,1.212109748995626e-06
Feature_38998,1.2118324267659682e-06
Feature_1517,1.2089231766892212e-06
Feature_13392,1.2070534081087404e-06
Feature_9522,1.2032879430307098e-06
Feature_25406,1.2006087187438225e-06
Feature_33288,1.2005898914026626e-06
Feature_17044,1.1993889656267711e-06
Feature_16881,1.1872594966614822e-06
Feature_17300,1.1866750155442402e-06
Feature_27751,1.186412793558137e-06
Feature_13385,1.1687695248560413e-06
Feature_15739,1.1667498263483185e-06
Feature_17095,1.159813359899778e-06
Feature_26729,1.154828888895415e-06
Feature_17531,1.1514082662808315e-06
Feature_17214,1.147292285116954e-06
Feature_17356,1.1360195457759767e-06
Feature_501,1.135889161752093e-06
Feature_367,1.134663538727627e-06
Feature_966,1.1316138088408642e-06
Feature_10342,1.1260371514940534e-06
Feature_998,1.1259391041521124e-06
Feature_8148,1.1250803224059495e-06
Feature_17327,1.1203518661950168e-06
Feature_17400,1.111735806325039e-06
Feature_16928,1.1091891393318468e-06
Feature_16876,1.1045967646997618e-06
Feature_17396,1.1037913703631782e-06
Feature_19097,1.0958084723503432e-06
Feature_5907,1.0932395014612728e-06
Feature_21533,1.0832523915154545e-06
Feature_26885,1.0701466346007887e-06
Feature_34745,1.067059383493774e-06
Feature_27136,1.0667205903743556e-06
Feature_27524,1.064574403010755e-06
Feature_37542,1.064518393163029e-06
Feature_6925,1.0632269638263483e-06
Feature_17032,1.0627811674903395e-06
Feature_19526,1.0617989275596094e-06
Feature_17038,1.0589501587161509e-06
Feature_17345,1.0554444943353754e-06
Feature_16965,1.0537726628245164e-06
Feature_22757,1.050691184545864e-06
Feature_31846,1.0490258689582802e-06
Feature_17390,1.048427316223402e-06
Feature_1458,1.0448825770496706e-06
Feature_17255,1.0404028017133603e-06
Feature_7465,1.0392626136752076e-06
Feature_17488,1.0370770817212875e-06
Feature_14349,1.0360905891031082e-06
Feature_32909,1.0338351099265163e-06
Feature_17046,1.0334641538865824e-06
Feature_17194,1.0291497011187608e-06
Feature_17253,1.0192335122622043e-06
Feature_6425,1.0167231429442245e-06
Feature_7796,1.0104535861965132e-06
Feature_1492,1.0101864432149907e-06
Feature_17697,9.983045963453556e-07
Feature_9074,9.9654098622429e-07
Feature_1789,9.926356194187949e-07
Feature_33397,9.911026064019244e-07
Feature_17153,9.829660963785685e-07
Feature_25915,9.758400821837307e-07
Feature_11048,9.74381671000505e-07
Feature_17408,9.73350168165412e-07
Feature_17445,9.716338297941507e-07
Feature_25027,9.662425377552472e-07
Feature_17058,9.66233480805192e-07
Feature_18152,9.628617631233661e-07
Feature_7797,9.626204585615854e-07
Feature_17357,9.569642381007222e-07
Feature_25924,9.517192570394615e-07
Feature_26524,9.489267207421672e-07
Feature_18178,9.475168825611065e-07
Feature_26223,9.455517593079305e-07
Feature_633,9.445216227447837e-07
Feature_25947,9.428820015257049e-07
Feature_885,9.424347331322347e-07
Feature_17569,9.366964553765134e-07
Feature_17510,9.354085018448532e-07
Feature_190,9.335785753197229e-07
Feature_8105,9.317095499722574e-07
Feature_23,9.25952575669794e-07
Feature_2346,9.250815927353855e-07
Feature_13437,9.236356363306034e-07
Feature_25959,9.179401471183268e-07
Feature_26862,9.170313067943274e-07
Feature_27555,9.137303218056127e-07
Feature_28013,9.088953245460329e-07
Feature_1090,9.085684695325644e-07
Feature_17331,8.947811594155644e-07
Feature_34528,8.917913817514303e-07
Feature_17201,8.912212463803855e-07
Feature_27211,8.859672880402341e-07
Feature_20751,8.856129901373159e-07
Feature_12063,8.838927090419312e-07
Feature_8560,8.795245140368326e-07
Feature_12500,8.779781530056896e-07
Feature_4209,8.764223835662352e-07
Feature_30345,8.753130634692904e-07
Feature_13991,8.721849220503298e-07
Feature_8014,8.713747493428324e-07
Feature_17259,8.696868729501239e-07
Feature_17265,8.696719638043991e-07
Feature_28891,8.689675378414731e-07
Feature_10239,8.672847642088994e-07
Feature_1144,8.599185635577818e-07
Feature_28019,8.576567237397304e-07
Feature_26154,8.574765324534458e-07
Feature_1330,8.574115776323039e-07
Feature_26344,8.535036270341733e-07
Feature_33182,8.53294034248876e-07
Feature_856,8.522426588626754e-07
Feature_27220,8.5146255879978e-07
Feature_1116,8.479212741586682e-07
Feature_761,8.468991240135906e-07
Feature_17205,8.464463698688448e-07
Feature_7481,8.450938516517752e-07
Feature_3027,8.407640739826533e-07
Feature_17364,8.386363672156675e-07
Feature_20147,8.352419648791338e-07
Feature_19660,8.351281026844628e-07
Feature_29309,8.286442134121629e-07
Feature_17268,8.259279187664343e-07
Feature_35167,8.253428227294473e-07
Feature_7155,8.247563316547967e-07
Feature_17411,8.244445332640653e-07
Feature_17231,8.222784368202708e-07
Feature_25870,8.208486574222986e-07
Feature_14281,8.17754739655659e-07
Feature_17346,8.156714868763543e-07
Feature_17470,8.099598216732791e-07
Feature_17393,8.034015757969257e-07
Feature_17249,8.008631070719971e-07
Feature_17442,8.002999082840696e-07
Feature_17074,7.9847836547026e-07
Feature_31190,7.932038262728119e-07
Feature_25145,7.880973969456356e-07
Feature_26522,7.851751977894273e-07
Feature_24777,7.85029170231027e-07
Feature_430,7.843489747864498e-07
Feature_37733,7.841385167548914e-07
Feature_37110,7.837076731559634e-07
Feature_828,7.834636719232709e-07
Feature_6127,7.823911804805357e-07
Feature_53,7.814237350662121e-07
Feature_14973,7.812781635223215e-07
Feature_28399,7.812338072465074e-07
Feature_15716,7.806721556790118e-07
Feature_17291,7.775466335891875e-07
Feature_27679,7.765433849476221e-07
Feature_377,7.75844583191242e-07
Feature_5852,7.750223852978292e-07
Feature_38220,7.650433747780852e-07
Feature_205,7.642235082234653e-07
Feature_17224,7.632478418810935e-07
Feature_16552,7.588160112202224e-07
Feature_29601,7.553887878947267e-07
Feature_21582,7.535380309282547e-07
Feature_38997,7.526677718238034e-07
Feature_33535,7.510176365814642e-07
Feature_28719,7.499934523948443e-07
Feature_17369,7.461472754507446e-07
